Drug_Protein Pair,Max DDT,Sum DDT,Max DDDT,Sum DDDT,Max DTTT,Sum DTTT,Max DTDT,Sum DTDT,degree of starting node,degree of ending node,max deg DDT,max deg DDDT,max deg DTTT,max deg DTDT,drug_centrality,target_centrality,betweenness_cen drug,betweenness_cen target,Label
"('IBRUTINIB', 'AREG')",0.665461121,0.197708413,0.4882253620000001,0.172870303,0.012255931,0.002958326,0.0056,0.004094903,0.808917197,0.078125,0.819505095,0.876247505,0.911664779,0.893314367,0.7054052670000001,0.752404238,9.62e-05,0.0,0
"('PERMETHRIN', 'AREG')",0.0,0.0,0.214877845,0.022448914,0.0,0.0,0.004386,0.0008564730000000001,0.248407643,0.078125,0.0,0.68762475,0.0,0.587482219,0.481595473,0.752404238,9.62e-05,0.0,0
"('PERMETHRIN', 'ERBB2')",0.387192852,0.146825912,0.32302515600000004,0.07907963700000001,0.0,0.0,0.003264,0.001507128,0.248407643,1.0,0.644832606,0.7514970059999999,0.0,0.67140825,0.481595473,0.773588067,9.62e-05,0.630828145,0
"('MITOTANE', 'ERBB2')",0.0,0.0,0.13933394,0.00147795,0.0,0.0,0.0017280000000000002,0.000797891,0.012738854,1.0,0.0,0.4680638720000001,0.0,0.5661450920000001,0.360470355,0.773588067,0.0,0.630828145,0
"('ESTRADIOL BENZOATE', 'AREG')",0.220534459,0.067649928,0.288242096,0.080811041,0.0,0.0,0.002064,0.000403046,0.557324841,0.078125,0.704512373,0.79740519,0.0,0.7254623040000001,0.532724015,0.752404238,0.000156878,0.0,0
"('ESTRADIOL BENZOATE', 'ERBB2')",0.34609838200000004,0.133138358,0.338490679,0.272309652,0.0,0.0,0.001536,0.000709236,0.557324841,1.0,0.797671033,0.861277445,0.0,0.8093883359999999,0.532724015,0.773588067,0.000156878,0.630828145,0
"('DIPYRIDAMOLE', 'AREG')",0.548523207,0.177649301,0.461564849,0.16797866,0.0,0.0,0.000516,0.000100762,0.77388535,0.078125,0.80349345,0.8652694609999999,0.0,0.822190612,0.553472749,0.752404238,0.003624776,0.0,0
"('DIPYRIDAMOLE', 'ERBB2')",0.568753252,0.557001486,0.50541351,0.555429237,0.0,0.0,0.000384,0.000177309,0.77388535,1.0,0.896652111,0.929141717,0.0,0.906116643,0.553472749,0.773588067,0.003624776,0.630828145,0
"('ILOPERIDONE', 'AREG')",0.599600266,0.2022829,0.51500801,0.190077965,0.0,0.0,0.0,0.0,0.901273885,0.078125,0.8617176129999999,0.905189621,0.0,0.0,0.714825578,0.752404238,0.00012872100000000002,0.0,0
"('ILOPERIDONE', 'ERBB2')",0.679378305,0.660194639,0.625343992,0.639490481,0.0,0.0,0.0,0.0,0.901273885,1.0,0.954876274,0.969061876,0.0,0.0,0.714825578,0.773588067,0.00012872100000000002,0.630828145,0
"('COBIMETINIB', 'AREG')",0.621097046,0.198843137,0.48795046,0.184094155,0.0,0.0,0.0,0.0,0.8694267520000001,0.078125,0.8471615720000001,0.8952095809999999,0.0,0.0,0.564618741,0.752404238,4.05e-05,0.0,0
"('COBIMETINIB', 'ERBB2')",0.684228533,0.618156826,0.560006706,0.615746141,0.0,0.0,0.00936,0.002619801,0.8694267520000001,1.0,0.940320233,0.959081836,0.0,0.921763869,0.564618741,0.773588067,4.05e-05,0.630828145,0
"('DABRAFENIB', 'AREG')",0.407391242,0.102517865,0.360831285,0.064556075,0.0,0.0,0.0,0.0,0.372611465,0.078125,0.608442504,0.734530938,0.0,0.0,0.49815006,0.752404238,3.2899999999999987e-05,0.0,0
"('DABRAFENIB', 'ERBB2')",0.495556154,0.307834664,0.474971099,0.221485071,0.0,0.0,0.00576,0.001612185,0.372611465,1.0,0.701601164,0.798403194,0.0,0.699857752,0.49815006,0.773588067,3.2899999999999987e-05,0.630828145,0
"('PEXIDARTINIB', 'AREG')",0.498539435,0.119866724,0.339843143,0.08835764900000001,0.0,0.0,0.0,0.0,0.47133758,0.078125,0.65356623,0.770459082,0.0,0.0,0.5126935420000001,0.752404238,2.53e-05,0.0,0
"('PEXIDARTINIB', 'ERBB2')",0.476545048,0.441997415,0.4119214370000001,0.291127349,0.0,0.0,0.00504,0.001410662,0.47133758,1.0,0.7583697229999999,0.8343313370000001,0.0,0.743954481,0.5126935420000001,0.773588067,2.53e-05,0.630828145,0
"('VINBLASTINE', 'AREG')",0.554550935,0.211733545,0.53999785,0.216615921,0.0,0.0,0.0,0.0,0.99044586,0.078125,0.902474527,0.933133733,0.0,0.0,0.585125157,0.752404238,1.27e-05,0.0,0
"('VINBLASTINE', 'ERBB2')",0.6476302620000001,0.690847665,0.6610551379999999,0.728423247,0.0,0.0,0.00192,0.000537395,0.99044586,1.0,0.995633188,0.997005988,0.0,0.975817923,0.585125157,0.773588067,1.27e-05,0.630828145,0
"('CALCITRIOL', 'AREG')",0.153998148,0.025120565,0.247966225,0.054879179000000014,0.0,0.0,0.0,0.0,0.391719745,0.078125,0.6288209610000001,0.745508982,0.0,0.0,0.514706906,0.752404238,7.6e-05,0.0,0
"('CALCITRIOL', 'ERBB2')",0.075189873,0.083648081,0.296269204,0.184571302,0.0,0.0,0.0,0.0,0.391719745,1.0,0.721979622,0.809381238,0.0,0.0,0.514706906,0.773588067,7.6e-05,0.630828145,0
"('GONADORELIN ACETATE', 'AREG')",0.478508833,0.186416776,0.463687765,0.208095808,0.0,0.0,0.0,0.0,0.961783439,0.078125,0.88937409,0.924151697,0.0,0.0,0.592885594,0.752404238,0.000465607,0.0,0
"('GONADORELIN ACETATE', 'ERBB2')",0.600918069,0.63267935,0.620544867,0.701672979,0.0,0.0,0.0,0.0,0.961783439,1.0,0.982532751,0.988023952,0.0,0.0,0.592885594,0.773588067,0.000465607,0.630828145,0
"('FLUCYTOSINE', 'AREG')",0.460299195,0.123650246,0.36108334,0.084296175,0.0,0.0,0.0,0.0,0.449044586,0.078125,0.6433770010000001,0.7634730540000001,0.0,0.0,0.523092772,0.752404238,2.53e-05,0.0,0
"('FLUCYTOSINE', 'ERBB2')",0.506329114,0.423410015,0.414404962,0.282224748,0.0,0.0,0.013,0.0025385670000000003,0.449044586,1.0,0.743813683,0.827345309,0.0,0.709815078,0.523092772,0.773588067,2.53e-05,0.630828145,0
"('DECITABINE', 'AREG')",0.506329114,0.197562551,0.473117653,0.188572443,0.0,0.0,0.0,0.0,0.894904459,0.078125,0.858806405,0.903193613,0.0,0.0,0.581729461,0.752404238,9.88e-05,0.0,0
"('DECITABINE', 'ERBB2')",0.56660639,0.585500308,0.542877399,0.6375227139999999,0.0,0.0,0.013,0.0025385670000000003,0.894904459,1.0,0.951965066,0.967065868,0.0,0.908961593,0.581729461,0.773588067,9.88e-05,0.630828145,0
"('PROCAINAMIDE', 'AREG')",0.390596745,0.131778036,0.333555589,0.105411653,0.0,0.0,0.0,0.0,0.589171975,0.078125,0.719068413,0.80738523,0.0,0.0,0.540379651,0.752404238,0.00022325,0.0,0
"('PROCAINAMIDE', 'ERBB2')",0.433996384,0.337189181,0.372738483,0.352889386,0.0,0.0,0.013,0.0025385670000000003,0.589171975,1.0,0.812227074,0.871257485,0.0,0.772403983,0.540379651,0.773588067,0.00022325,0.630828145,0
"('PROCAINE', 'AREG')",0.376130198,0.133957489,0.314322356,0.10417674,0.0,0.0,0.0,0.0,0.585987261,0.078125,0.717612809,0.8063872259999999,0.0,0.0,0.534779268,0.752404238,0.00022325,0.0,0
"('PROCAINE', 'ERBB2')",0.419529837,0.383178374,0.382844629,0.346097845,0.0,0.0,0.00546,0.001066198,0.585987261,1.0,0.81077147,0.870259481,0.0,0.770981508,0.534779268,0.773588067,0.00022325,0.630828145,0
"('IFOSFAMIDE', 'AREG')",0.513265129,0.159674194,0.47238585,0.138236605,0.0,0.0,0.0,0.0,0.719745223,0.078125,0.77874818,0.848303393,0.0,0.0,0.556172418,0.752404238,6.840000000000001e-05,0.0,0
"('IFOSFAMIDE', 'ERBB2')",0.493004663,0.489074591,0.458261356,0.457835032,0.0,0.0,0.00533,0.001040812,0.719745223,1.0,0.8719068409999999,0.912175649,0.0,0.8307254620000001,0.556172418,0.773588067,6.840000000000001e-05,0.630828145,0
"('HYDROXYUREA', 'AREG')",0.0,0.0,0.147069668,0.001074575,0.0,0.0,0.0,0.0,0.025477707,0.078125,0.0,0.575848303,0.0,0.0,0.401901978,0.752404238,0.0,0.0,0
"('HYDROXYUREA', 'ERBB2')",0.0,0.0,0.160439638,0.004326300999999999,0.0,0.0,0.00338,0.000660027,0.025477707,1.0,0.0,0.639720559,0.0,0.520625889,0.401901978,0.773588067,0.0,0.630828145,0
"('CEPHALOTHIN', 'AREG')",0.356731875,0.14808043699999998,0.35968092100000004,0.162414332,0.0,0.0,0.0,0.0,0.8375796179999999,0.078125,0.8326055309999999,0.885229541,0.0,0.0,0.573748716,0.752404238,0.000109614,0.0,0
"('CEPHALOTHIN', 'ERBB2')",0.512580091,0.5225964679999999,0.51118459,0.5560467170000001,0.0,0.0,0.00234,0.000456942,0.8375796179999999,1.0,0.925764192,0.949101796,0.0,0.8833570409999999,0.573748716,0.773588067,0.000109614,0.630828145,0
"('AMINOCAPROIC ACID', 'AREG')",0.0,0.0,0.233028098,0.024831659,0.0,0.0,0.0,0.0,0.22611465,0.078125,0.0,0.684630739,0.0,0.0,0.488575176,0.752404238,0.000134755,0.0,0
"('AMINOCAPROIC ACID', 'ERBB2')",0.044188723,0.026772589,0.24543578,0.079247989,0.0,0.0,0.0,0.0,0.22611465,1.0,0.622998544,0.7485029940000001,0.0,0.0,0.488575176,0.773588067,0.000134755,0.630828145,0
"('ILOPROST', 'AREG')",0.0,0.0,0.224628227,0.048521284000000005,0.0,0.0,0.0,0.0,0.385350318,0.078125,0.0,0.743512974,0.0,0.0,0.50782132,0.752404238,3.55e-05,0.0,0
"('ILOPROST', 'ERBB2')",0.054972875,0.067255877,0.276328374,0.163237888,0.0,0.0,0.0,0.0,0.385350318,1.0,0.719068413,0.80738523,0.0,0.0,0.50782132,0.773588067,3.55e-05,0.630828145,0
"('NAPROXEN', 'AREG')",0.0,0.0,0.193968464,0.019612415,0.0,0.0,0.0,0.0,0.21656051,0.078125,0.0,0.678642715,0.0,0.0,0.49053867,0.752404238,0.0,0.0,0
"('NAPROXEN', 'ERBB2')",0.058918297,0.016702605,0.25113714800000003,0.07059794900000001,0.0,0.0,0.0,0.0,0.21656051,1.0,0.609898108,0.74251497,0.0,0.0,0.49053867,0.773588067,0.0,0.630828145,0
"('EPOETIN BETA', 'AREG')",0.469020653,0.18818704100000005,0.474010234,0.209552382,0.0,0.0,0.0,0.0,0.958598726,0.078125,0.8879184859999999,0.923153693,0.0,0.0,0.592885594,0.752404238,8.109999999999999e-05,0.0,0
"('EPOETIN BETA', 'ERBB2')",0.603285753,0.640111193,0.6097726960000001,0.7078932290000001,0.0,0.0,0.0,0.0,0.958598726,1.0,0.981077147,0.987025948,0.0,0.0,0.592885594,0.773588067,8.109999999999999e-05,0.630828145,0
"('MELPHALAN', 'AREG')",0.438314755,0.13361862900000002,0.329223046,0.108102447,0.0,0.0,0.0,0.0,0.617834395,0.078125,0.73216885,0.816367265,0.0,0.0,0.5469044470000001,0.752404238,7.85e-05,0.0,0
"('MELPHALAN', 'ERBB2')",0.461653016,0.343970415,0.377839819,0.35773789799999994,0.0,0.0,0.0,0.0,0.617834395,1.0,0.8253275109999999,0.8802395209999999,0.0,0.0,0.5469044470000001,0.773588067,7.85e-05,0.630828145,0
"('DEXIBUPROFEN', 'ERBB2')",0.043119640999999986,0.007033784,0.155447725,0.0038198,0.0,0.0,0.0,0.0,0.063694268,1.0,0.27510917,0.570858283,0.0,0.0,0.418914431,0.773588067,1.52e-05,0.630828145,0
"('RALOXIFENE', 'AREG')",0.513265129,0.17446614600000002,0.51042871,0.17554641699999998,0.0,0.0,0.0,0.0,0.885350318,0.078125,0.8544395920000001,0.900199601,0.0,0.0,0.5832715310000001,0.752404238,7.6e-05,0.0,0
"('RALOXIFENE', 'ERBB2')",0.55488122,0.575830724,0.549692458,0.588708766,0.0,0.0,0.0,0.0,0.885350318,1.0,0.947598253,0.964071856,0.0,0.0,0.5832715310000001,0.773588067,7.6e-05,0.630828145,0
"('DOBUTAMINE', 'AREG')",0.42560998,0.140194529,0.333526014,0.12734419,0.0,0.0,0.0,0.0,0.777070064,0.078125,0.804949054,0.866267465,0.0,0.0,0.707491489,0.752404238,0.000156878,0.0,0
"('DOBUTAMINE', 'ERBB2')",0.407876231,0.42403695,0.366074057,0.427622395,0.0,0.0,0.000153,2.99e-05,0.777070064,1.0,0.898107715,0.930139721,0.0,0.669985775,0.707491489,0.773588067,0.000156878,0.630828145,0
"('AMITRIPTYLINE HYDROCHLORIDE', 'AREG')",0.0,0.0,0.266975222,0.032716089,0.0,0.0,0.0,0.0,0.207006369,0.078125,0.0,0.68762475,0.0,0.0,0.5981970289999999,0.752404238,5.07e-06,0.0,0
"('AMITRIPTYLINE HYDROCHLORIDE', 'ERBB2')",0.381581361,0.225192981,0.33498905100000004,0.109939778,0.0,0.0,9.3e-05,1.82e-05,0.207006369,1.0,0.637554585,0.7514970059999999,0.0,0.415362731,0.5981970289999999,0.773588067,5.07e-06,0.630828145,0
"('MIFEPRISTONE', 'AREG')",0.337552742,0.125313705,0.303474401,0.113807006,0.0,0.0,0.0,0.0,0.6847133759999999,0.078125,0.7627365359999999,0.8373253490000001,0.0,0.0,0.696067588,0.752404238,0.000265487,0.0,0
"('MIFEPRISTONE', 'ERBB2')",0.421940929,0.405384458,0.391545644,0.381530386,0.0,0.0,2.4e-05,4.69e-06,0.6847133759999999,1.0,0.855895197,0.901197605,0.0,0.628733997,0.696067588,0.773588067,0.000265487,0.630828145,0
"('ALITRETINOIN', 'AREG')",0.0,0.0,0.157239758,0.011069927,0.0,0.0,0.0,0.0,0.156050955,0.078125,0.0,0.647704591,0.0,0.0,0.467513701,0.752404238,1.77e-05,0.0,0
"('ALITRETINOIN', 'ERBB2')",0.027461918,0.023337174,0.20252706,0.036794195,0.0,0.0,0.0022,0.000429604,0.156050955,1.0,0.590975255,0.7115768459999999,0.0,0.386913229,0.467513701,0.773588067,1.77e-05,0.630828145,0
"('LUSUTROMBOPAG', 'AREG')",0.455127293,0.183467488,0.386992787,0.179002772,0.0,0.0,0.0,0.0,0.917197452,0.078125,0.8689956329999999,0.910179641,0.0,0.0,0.585743796,0.752404238,5.99e-05,0.0,0
"('LUSUTROMBOPAG', 'ERBB2')",0.616906736,0.607998557,0.61994727,0.611268915,0.0,0.0,0.0,0.0,0.917197452,1.0,0.962154294,0.974051896,0.0,0.0,0.585743796,0.773588067,5.99e-05,0.630828145,0
"('AVATROMBOPAG', 'AREG')",0.59181325,0.197989769,0.542281525,0.183993632,0.0,0.0,0.0,0.0,0.8407643309999999,0.078125,0.834061135,0.886227545,0.0,0.0,0.571916022,0.752404238,7.929999999999999e-05,0.0,0
"('AVATROMBOPAG', 'ERBB2')",0.6528980679999999,0.611352993,0.578718626,0.6189696920000001,0.0,0.0,0.0,0.0,0.8407643309999999,1.0,0.927219796,0.9500998,0.0,0.0,0.571916022,0.773588067,7.929999999999999e-05,0.630828145,0
"('MENADIOL SODIUM DIPHOSPHATE', 'AREG')",0.0,0.0,0.194817058,0.012808922,0.0,0.0,0.0,0.0,0.136942675,0.078125,0.0,0.639720559,0.0,0.0,0.481595473,0.752404238,0.000106597,0.0,0
"('MENADIOL SODIUM DIPHOSPHATE', 'ERBB2')",0.04804239,0.019210351,0.246874017,0.045002374000000005,0.0,0.0,0.0,0.0,0.136942675,1.0,0.522561863,0.7035928140000001,0.0,0.0,0.481595473,0.773588067,0.000106597,0.630828145,0
"('MENADIONE', 'AREG')",0.0,0.0,0.113941854,0.003823015,0.0,0.0,0.0,0.0,0.098726115,0.078125,0.0,0.589820359,0.0,0.0,0.449058656,0.752404238,1.02e-05,0.0,0
"('MENADIONE', 'ERBB2')",0.042889054,0.012445969,0.18526121,0.014091247,0.0,0.0,0.0,0.0,0.098726115,1.0,0.406113537,0.653692615,0.0,0.0,0.449058656,0.773588067,1.02e-05,0.630828145,0
"('ESTRADIOL', 'AREG')",0.162565401,0.026518077,0.249809816,0.057388938,0.0,0.0,0.0,0.0,0.4363057320000001,0.078125,0.6491994179999999,0.759481038,0.0,0.0,0.513555901,0.752404238,0.000203137,0.0,0
"('ESTRADIOL', 'ERBB2')",0.06231743,0.05281423,0.33596569600000004,0.189826695,0.0,0.0,0.0,0.0,0.4363057320000001,1.0,0.7423580790000001,0.8233532929999999,0.0,0.0,0.513555901,0.773588067,0.000203137,0.630828145,0
"('ANISTREPLASE', 'AREG')",0.474010234,0.187116273,0.469020653,0.20973512,0.0,0.0,0.0,0.0,0.955414013,0.078125,0.886462882,0.922155689,0.0,0.0,0.5953816120000001,0.752404238,4.05e-05,0.0,0
"('ANISTREPLASE', 'ERBB2')",0.609772697,0.644871483,0.61092228,0.7084581759999999,0.0,0.0,0.0028,0.000546768,0.955414013,1.0,0.979621543,0.986027944,0.0,0.954480797,0.5953816120000001,0.773588067,4.05e-05,0.630828145,0
"('RETEPLASE', 'AREG')",0.493004663,0.172836493,0.390359219,0.163693038,0.0,0.0,0.0,0.0,0.8216560509999999,0.078125,0.8253275109999999,0.8802395209999999,0.0,0.0,0.574972383,0.752404238,1.52e-05,0.0,0
"('RETEPLASE', 'ERBB2')",0.512904816,0.529336724,0.495445991,0.560524441,0.0,0.0,0.0028,0.000546768,0.8216560509999999,1.0,0.918486172,0.944111776,0.0,0.894736842,0.574972383,0.773588067,1.52e-05,0.630828145,0
"('CETRORELIX', 'AREG')",0.52883263,0.195175222,0.455357737,0.20604282,0.0,0.0,0.0,0.0,0.936305732,0.078125,0.877729258,0.916167665,0.0,0.0,0.589463624,0.752404238,8.109999999999999e-05,0.0,0
"('CETRORELIX', 'ERBB2')",0.634302406,0.65578251,0.617491337,0.695041006,0.0,0.0,0.0028,0.000546768,0.936305732,1.0,0.970887918,0.98003992,0.0,0.945945946,0.589463624,0.773588067,8.109999999999999e-05,0.630828145,0
"('DEFIBROTIDE', 'AREG')",0.471003827,0.17075093100000002,0.3922743,0.16699508,0.0,0.0,0.0,0.0,0.7961783440000001,0.078125,0.8136826779999999,0.872255489,0.0,0.0,0.568260697,0.752404238,7.340000000000001e-05,0.0,0
"('DEFIBROTIDE', 'ERBB2')",0.546152752,0.573233164,0.536403189,0.571006831,0.0,0.0,0.002352,0.000459285,0.7961783440000001,1.0,0.906841339,0.936127745,0.0,0.8833570409999999,0.568260697,0.773588067,7.340000000000001e-05,0.630828145,0
"('ORLISTAT', 'AREG')",0.279113924,0.07609988200000001,0.269524958,0.093270791,0.0,0.0,0.0,0.0,0.6114649679999999,0.078125,0.729257642,0.814371257,0.0,0.0,0.553173241,0.752404238,0.000422365,0.0,0
"('ORLISTAT', 'ERBB2')",0.370484718,0.217585307,0.376008119,0.31852655,0.0,0.0,0.001176,0.000229643,0.6114649679999999,1.0,0.822416303,0.8782435129999999,0.0,0.800853485,0.553173241,0.773588067,0.000422365,0.630828145,0
"('LEVOTHYROXINE', 'AREG')",0.381581361,0.101764019,0.319197673,0.08774287900000001,0.0,0.0,0.0,0.0,0.573248408,0.078125,0.70014556,0.80239521,0.0,0.0,0.550183138,0.752404238,0.000222244,0.0,0
"('LEVOTHYROXINE', 'ERBB2')",0.405063291,0.340070198,0.354485768,0.299960638,0.0,0.0,0.001064,0.000207772,0.573248408,1.0,0.804949054,0.866267465,0.0,0.783783784,0.550183138,0.773588067,0.000222244,0.630828145,0
"('FIBRINOLYSIN HUMAN', 'ERBB2')",0.0,0.0,0.0,0.0,0.0,0.0,0.00098,0.000191369,0.0,1.0,0.0,0.0,0.0,0.527738265,0.05853452,0.773588067,0.0,0.630828145,0
"('NIMODIPINE', 'AREG')",0.34134547,0.127881537,0.296190314,0.110073392,0.0,0.0,0.0,0.0,0.6305732479999999,0.078125,0.737991266,0.820359281,0.0,0.0,0.5516770529999999,0.752404238,0.000240346,0.0,0
"('NIMODIPINE', 'ERBB2')",0.450070323,0.412500797,0.447345627,0.377809025,0.0,0.0,0.00056,0.000109354,0.6305732479999999,1.0,0.831149927,0.884231537,0.0,0.8093883359999999,0.5516770529999999,0.773588067,0.000240346,0.630828145,0
"('HYDROCHLOROTHIAZIDE', 'AREG')",0.3754800170000001,0.061249245,0.360831285,0.08182652,0.0,0.0,0.0,0.0,0.458598726,0.078125,0.595342067,0.7664670659999999,0.0,0.0,0.524545951,0.752404238,0.001831384,0.0,0
"('HYDROCHLOROTHIAZIDE', 'ERBB2')",0.545277507,0.380564243,0.488870908,0.277067997,0.0,0.0,0.000308,6.01e-05,0.458598726,1.0,0.748180495,0.830339321,0.0,0.73257468,0.524545951,0.773588067,0.001831384,0.630828145,0
"('HYALURONIDASE', 'AREG')",0.379746835,0.139167602,0.345787712,0.13753083300000002,0.0,0.0,0.0215,0.004198399,0.78343949,0.078125,0.807860262,0.868263473,0.0,0.822190612,0.56795669,0.752404238,0.00015486700000000002,0.0,0
"('HYALURONIDASE', 'ERBB2')",0.435827592,0.445483453,0.429050015,0.45706598,0.0,0.0,0.0014,0.000605351,0.78343949,1.0,0.901018923,0.932135729,0.0,0.906116643,0.56795669,0.773588067,0.00015486700000000002,0.630828145,0
"('RAMIPRIL', 'AREG')",0.3845537570000001,0.16425673300000002,0.392919489,0.176612878,0.0,0.0,0.012255,0.002393087,0.901273885,0.078125,0.8617176129999999,0.905189621,0.0,0.8748221909999999,0.579574533,0.752404238,0.000176991,0.0,0
"('RAMIPRIL', 'ERBB2')",0.479680214,0.514174942,0.484321519,0.593966541,0.0,0.0,0.000798,0.00034505,0.901273885,1.0,0.954876274,0.969061876,0.0,0.958748222,0.579574533,0.773588067,0.000176991,0.630828145,0
"('AMIFOSTINE', 'AREG')",0.0,0.0,0.234731297,0.024426301,0.0,0.0,0.012255,0.002393087,0.17834394899999995,0.078125,0.0,0.6656686629999999,0.0,0.551920341,0.466144333,0.752404238,0.000208166,0.0,0
"('AMIFOSTINE', 'ERBB2')",0.060759494,0.031239422000000006,0.295736722,0.078694321,0.0,0.0,0.000798,0.00034505,0.17834394899999995,1.0,0.598253275,0.729540918,0.0,0.635846373,0.466144333,0.773588067,0.000208166,0.630828145,0
"('TOREMIFENE', 'AREG')",0.385095382,0.088248423,0.331118812,0.079512433,0.0,0.0,0.00774,0.001511424,0.48089172,0.078125,0.669577875,0.7734530940000001,0.0,0.687055477,0.5228023970000001,0.752404238,0.000136766,0.0,0
"('TOREMIFENE', 'ERBB2')",0.491437082,0.396643914,0.449105823,0.272275442,0.0,0.0,0.000504,0.000217926,0.48089172,1.0,0.7627365359999999,0.8373253490000001,0.0,0.770981508,0.5228023970000001,0.773588067,0.000136766,0.630828145,0
"('TERAZOSIN', 'AREG')",0.602467553,0.216669212,0.541918575,0.209459831,0.0,0.0,0.00645,0.00125952,0.894904459,0.078125,0.858806405,0.903193613,0.0,0.87197724,0.5771174179999999,0.752404238,0.0,0.0,0
"('TERAZOSIN', 'ERBB2')",0.7434705970000001,0.713877938,0.68035642,0.710335233,0.0,0.0,0.00042,0.000181605,0.894904459,1.0,0.951965066,0.967065868,0.0,0.955903272,0.5771174179999999,0.773588067,0.0,0.630828145,0
"('HYDROCORTISONE', 'AREG')",0.237385928,0.069415209,0.27358566100000004,0.087568252,0.003063983,0.000739582,0.001505,0.001204257,0.576433121,0.078125,0.713245997,0.8033932140000001,0.828992072,0.7894736840000001,0.8145936359999999,0.752404238,0.061145943,0.0,0
"('RITUXIMAB', 'AREG')",0.470528066,0.184510652,0.457510713,0.200162688,0.0,0.0,0.0043,0.00083968,0.910828025,0.078125,0.866084425,0.908183633,0.0,0.8790896159999999,0.584815984,0.752404238,1.94e-05,0.0,0
"('RITUXIMAB', 'ERBB2')",0.5830456470000001,0.619487924,0.58383806,0.678416322,0.0,0.0,0.00028,0.00012107,0.910828025,1.0,0.959243086,0.972055888,0.0,0.963015647,0.584815984,0.773588067,1.94e-05,0.630828145,0
"('PIOGLITAZONE', 'AREG')",0.402466731,0.162176849,0.342078954,0.164281557,0.0,0.0,0.003655,0.0007137280000000001,0.8598726109999999,0.078125,0.84279476,0.8922155690000001,0.0,0.8563300140000001,0.5774242270000001,0.752404238,0.00015185,0.0,0
"('PIOGLITAZONE', 'ERBB2')",0.525556802,0.5240064170000001,0.484321519,0.55988467,0.0,0.0,0.000238,0.00010291,0.8598726109999999,1.0,0.935953421,0.956087824,0.0,0.940256046,0.5774242270000001,0.773588067,0.00015185,0.630828145,0
"('CLADRIBINE', 'AREG')",0.5640121770000001,0.20079076,0.450244418,0.192539391,0.0,0.0,0.00301,0.000587776,0.901273885,0.078125,0.8617176129999999,0.905189621,0.0,0.8748221909999999,0.578652404,0.752404238,6.840000000000001e-05,0.0,0
"('CLADRIBINE', 'ERBB2')",0.64217351,0.632609131,0.58984783,0.6493582760000001,0.0,0.0,0.000196,8.47e-05,0.901273885,1.0,0.954876274,0.969061876,0.0,0.958748222,0.578652404,0.773588067,6.840000000000001e-05,0.630828145,0
"('TRIAMCINOLONE', 'AREG')",0.274477481,0.073681245,0.287784569,0.090780457,0.0,0.0,0.0025800000000000003,0.000503808,0.573248408,0.078125,0.711790393,0.80239521,0.0,0.728307255,0.547202063,0.752404238,0.000190064,0.0,0
"('TRIAMCINOLONE', 'ERBB2')",0.400353253,0.239409571,0.402421911,0.30739654,0.0,0.0,0.000168,7.26e-05,0.573248408,1.0,0.804949054,0.866267465,0.0,0.8122332859999999,0.547202063,0.773588067,0.000190064,0.630828145,0
"('MELATONIN', 'AREG')",0.436005626,0.15242884,0.371400007,0.163400832,0.0,0.0,0.00172,0.000335872,0.904458599,0.078125,0.863173217,0.906187625,0.0,0.876244666,0.581729461,0.752404238,0.000156878,0.0,0
"('MELATONIN', 'ERBB2')",0.52079566,0.53112716,0.449015306,0.552636213,0.0,0.0,0.000112,4.84e-05,0.904458599,1.0,0.956331878,0.97005988,0.0,0.960170697,0.581729461,0.773588067,0.000156878,0.630828145,0
"('ENTACAPONE', 'AREG')",0.294449854,0.07925362700000001,0.302302332,0.115328784,0.0,0.0,0.0,0.0,0.6305732479999999,0.078125,0.737991266,0.820359281,0.0,0.0,0.6568648229999999,0.752404238,7.85e-05,0.0,0
"('ENTACAPONE', 'ERBB2')",0.493979623,0.443058005,0.447345627,0.394231604,0.0,0.0,0.0,0.0,0.6305732479999999,1.0,0.831149927,0.884231537,0.0,0.0,0.6568648229999999,0.773588067,7.85e-05,0.630828145,0
"('OPICAPONE', 'AREG')",0.512429464,0.17565983,0.356157526,0.141494482,0.0,0.0,0.0,0.0,0.700636943,0.078125,0.7700145559999999,0.842315369,0.0,0.0,0.6635201310000001,0.752404238,3.04e-05,0.0,0
"('OPICAPONE', 'ERBB2')",0.552359033,0.528153168,0.5258854789999999,0.480934091,0.0,0.0,0.0,0.0,0.700636943,1.0,0.863173217,0.906187625,0.0,0.0,0.6635201310000001,0.773588067,3.04e-05,0.630828145,0
"('SUFENTANIL', 'AREG')",0.454397923,0.166536832,0.414473992,0.164563207,0.0,0.0,0.0,0.0,0.7961783440000001,0.078125,0.8136826779999999,0.872255489,0.0,0.0,0.6742576490000001,0.752404238,5.320000000000001e-05,0.0,0
"('SUFENTANIL', 'ERBB2')",0.556962025,0.553221405,0.495445991,0.551301887,0.0,0.0,0.0,0.0,0.7961783440000001,1.0,0.906841339,0.936127745,0.0,0.0,0.6742576490000001,0.773588067,5.320000000000001e-05,0.630828145,0
"('REMIFENTANIL', 'AREG')",0.392405063,0.160597831,0.390360368,0.166220247,0.0,0.0,0.0,0.0,0.812101911,0.078125,0.820960699,0.8772455090000001,0.0,0.0,0.6827235220000001,0.752404238,4.56e-05,0.0,0
