Drug_Protein Pair,Max DDT,Sum DDT,Max DDDT,Sum DDDT,Max DTTT,Sum DTTT,Max DTDT,degree of starting node,degree of ending node,max deg DDT,max deg DDDT,max deg DTTT,max deg DTDT_x,drug_centrality,target_centrality,betweenness_cen drug,betweenness_cen target,Label_x,max deg DTDT_y,Label_y
"('ISOPROTERENOL', 'PTGES')",0.18070711493670888,0.02947739928394912,0.1314000633231854,0.018998833585888497,0.02809732996660386,0.00678210888025549,0.0,0.5650793650793651,0.030769230769230767,0.6826783114992722,0.7824351297405191,0.7712344280860702,0.0,0.8947980718645243,0.7442760389862682,0.0005319786923326171,0.0,0,0.0,1
"('LEFLUNOMIDE', 'PTGES')",0.16825705924050632,0.027446514871938527,0.13741800249959946,0.01944555076880122,0.0,0.0,0.0,0.5587301587301587,0.030769230769230767,0.6797671033478894,0.780439121756487,0.0,0.0,0.8348581160802664,0.7442760389862682,0.0010664111238132335,0.0,0,0.0,1
"('BETAMETHASONE', 'PTGES')",0.17088607594936708,0.027875366692623096,0.17406117429899054,0.02080475375858334,0.1340098320679506,0.03234717580602377,0.0,0.5587301587301587,0.030769230769230767,0.6797671033478894,0.780439121756487,0.7485843714609286,0.0,0.8862551442694937,0.7442760389862682,3.972241653523324e-05,0.0,0,0.0,1
"('SULFASALAZINE', 'PTGES')",0.1556035817721519,0.025382447788604403,0.13358183162954654,0.01953985696635153,0.0,0.0,0.07497000000000001,0.5587301587301587,0.030769230769230767,0.6797671033478894,0.780439121756487,0.0,0.6714082503556188,0.8276710217805708,0.7442760389862682,0.0004404662896818267,0.0,0,0.0,1
"('ESTRADIOL BENZOATE', 'PTGES')",0.20081527594936707,0.03275749310451432,0.15145501861881108,0.020373256124037814,0.0,0.0,0.0,0.5587301587301587,0.030769230769230767,0.6797671033478894,0.780439121756487,0.0,0.0,0.8071964018930641,0.7442760389862682,0.00015687840454421223,0.0,0,0.0,1
"('NICLOSAMIDE', 'PTGES')",0.20774385721518987,0.033887700714300355,0.14384846018266306,0.020313975306161924,0.0,0.0,0.0,0.5365079365079365,0.030769230769230767,0.6695778748180495,0.7734530938123753,0.0,0.0,0.9007863468416506,0.7442760389862682,0.05959228328402374,0.0,0,0.0,1
"('LANSOPRAZOLE', 'S1PR3')",0.39783001822784797,0.06489503359372603,0.3156497310046467,0.08546293776570123,0.0,0.0,0.0,0.7269841269841271,0.061538461538461535,0.6579330422125182,0.7654690618762475,0.0,0.0,0.8452119289762495,0.7430779125282546,0.0009221634420964273,0.0,0,0.0,1
"('HALOPERIDOL', 'S1PR3')",0.5370157265822785,0.20769868986980766,0.35765600846018275,0.11588915257342515,0.0270347194481824,0.0065256168846884776,0.0,0.7269841269841271,0.061538461538461535,0.6579330422125182,0.7654690618762475,0.8289920724801813,0.0,0.9487224652737876,0.7430779125282546,0.008082928499056912,0.0,0,0.0,1
"('PHENYTOIN', 'PTGES')",0.15423563746835442,0.025159305271745758,0.14366347957058165,0.021280217170584623,0.0,0.0,0.01323,0.5904761904761905,0.030769230769230767,0.6943231441048034,0.7904191616766467,0.0,0.6998577524893315,0.8518987327033833,0.7442760389862682,0.0035766466100643343,0.0,0,0.0,1
"('PROCAINAMIDE', 'PTGES')",0.0,0.0,0.12485246646370775,0.01936708716263317,0.0,0.0,0.0,0.5904761904761905,0.030769230769230767,0.0,0.7904191616766467,0.0,0.0,0.8103552079273919,0.7442760389862682,0.00022325003723599438,0.0,0,0.0,1
"('CLAVULANIC ACID', 'PTGES')",0.2136075949367089,0.03484420836577887,0.14174491011055926,0.025040233807346504,0.0589898885963465,0.014238927605224015,0.0,0.6349206349206349,0.030769230769230767,0.7147016011644832,0.8043912175648703,0.7916194790486977,0.0,0.9593727709703106,0.7442760389862682,0.00010659686462619552,0.0,0,0.0,1
"('OLANZAPINE', 'PTGES')",0.0,0.0,0.1517154835443038,0.02290579470916999,0.0,0.0,0.0,0.6349206349206349,0.030769230769230767,0.0,0.8043912175648703,0.0,0.0,0.8525732374132717,0.7442760389862682,0.01347576444357598,0.0,0,0.0,1
"('TICLOPIDINE', 'PTGES')",0.1735985529113924,0.028317832759806656,0.15269046268226247,0.016909863534195057,0.06267675637337979,0.015128860517734403,0.0,0.5047619047619047,0.030769230769230767,0.6550218340611353,0.7634730538922155,0.7451868629671574,0.0,0.9369996521903584,0.7442760389862682,0.00015989529693929326,0.0,0,0.0,1
"('CHLORAMBUCIL', 'PTGES')",0.0,0.0,0.1389595216151258,0.01594457279924292,0.008540729764726755,0.0020615538647289137,0.0,0.5047619047619047,0.030769230769230767,0.0,0.7634730538922155,0.79841449603624,0.0,0.8520335488196712,0.7442760389862682,0.00017699102051141897,0.0,0,0.0,1
"('AMOXICILLIN', 'S1PR3')",0.0,0.0,0.3016107900656946,0.09289594306568434,0.099092836938649,0.023918942126177862,0.0,0.7301587301587301,0.061538461538461535,0.0,0.7664670658682635,0.8278595696489242,0.0,0.9652205081492676,0.7430779125282546,5.571194622916257e-05,0.0,0,0.0,1
"('BACAMPICILLIN', 'S1PR3')",0.3693224121518988,0.0602448011597424,0.27599551969235697,0.09728021507986896,0.254084196077487,0.061330620546432985,0.0,0.7301587301587301,0.061538461538461535,0.6593886462882096,0.7664670658682635,0.8278595696489242,0.0,0.9027498319377512,0.7430779125282546,5.571194622916257e-05,0.0,0,0.0,1
"('CLOZAPINE', 'PTGES')",0.0,0.0,0.15283383355231536,0.022103282541268712,0.0,0.0,0.0,0.6126984126984127,0.030769230769230767,0.0,0.7974051896207585,0.0,0.0,0.9063973068848415,0.7442760389862682,0.009557153080529214,0.0,0,0.0,1
"('ORLISTAT', 'PTGES')",0.1822784810126582,0.0297337244721313,0.13384582727127062,0.02117443412849724,0.0,0.0,0.0,0.6126984126984127,0.030769230769230767,0.7045123726346434,0.7974051896207585,0.0,0.0,0.8156339943512089,0.7442760389862682,0.0004223649353113407,0.0,0,0.0,1
"('LEVETIRACETAM', 'AREG')",0.3938115331645569,0.1473126741672424,0.35562673776638365,0.1360874399578035,0.12565290450036065,0.030329987954538583,0.0,0.6857142857142857,0.09230769230769233,0.7627365356622998,0.8373253493013972,0.8142695356738392,0.0,0.895989348724481,0.7524042382717684,1.518502505524106e-05,0.0,0,0.0,1
"('MIFEPRISTONE', 'AREG')",0.33755274227848103,0.12531370452438012,0.3034744011536613,0.11529906774519146,0.0,0.0,0.0,0.6857142857142857,0.09230769230769233,0.7627365356622998,0.8373253493013972,0.0,0.0,0.8745938919446654,0.7524042382717684,0.0002654865307671285,0.0,0,0.0,1
"('AMPICILLIN', 'AREG')",0.2818957903797468,0.07811642474482225,0.3027502413074828,0.12937212340619728,0.06745576964195786,0.016282414551737154,0.0,0.692063492063492,0.09230769230769233,0.7656477438136827,0.8393213572854291,0.8165345413363534,0.0,0.9006356623781617,0.7524042382717684,0.00010659686462619552,0.0,0,0.0,1
"('TALAZOPARIB', 'AREG')",0.6017244546835443,0.17628652886275936,0.4508015920525557,0.14368679929577388,0.010723940238102829,0.0025885352952260397,0.004902,0.692063492063492,0.09230769230769233,0.7656477438136827,0.8393213572854291,0.8697621744054359,0.8406827880512091,0.8714794411014672,0.7524042382717684,5.8226023225063394e-05,0.0,0,0.0,1
"('EVOLOCUMAB', 'AREG')",0.33755274227848103,0.1277495632548253,0.3694613801634353,0.1213935069202975,0.20104584346431767,0.04852826948035493,0.0,0.6761904761904762,0.09230769230769233,0.7583697234352256,0.8343313373253493,0.8131370328425821,0.0,0.8893293677449401,0.7524042382717684,8.356791934374384e-05,0.0,0,0.0,1
"('STREPTOZOCIN', 'AREG')",0.3264056516455696,0.08323479385701248,0.29843418016343537,0.12335499323907127,0.0,0.0,0.00129,0.6761904761904762,0.09230769230769233,0.7583697234352256,0.8343313373253493,0.0,0.7738264580369844,0.8364144783869639,0.7524042382717684,0.010583037283168529,0.0,0,0.0,1
"('GEMFIBROZIL', 'PTGES')",0.16434945012658225,0.0268090958409442,0.135571494311809,0.016534129071655527,0.07845701884651066,0.018937886442225813,0.0,0.4984126984126984,0.030769230769230767,0.6521106259097526,0.7614770459081837,0.7451868629671574,0.0,0.878303424718093,0.7442760389862682,0.00013576015777864525,0.0,0,0.0,1
"('ABACAVIR', 'AREG')",0.4781997184810127,0.15080933290925091,0.3611693767024516,0.13384516175427472,0.0,0.0,0.0,0.6698412698412698,0.09230769230769233,0.7554585152838428,0.8323353293413174,0.0,0.0,0.8123114044976585,0.7524042382717684,0.000405269211739215,0.0,0,0.0,1
"('CITALOPRAM', 'AREG')",0.43206751088607603,0.14577760638348627,0.3612867681461305,0.12106864951822086,0.10471339551674368,0.025275627629384043,0.0,0.6698412698412698,0.09230769230769233,0.7554585152838428,0.8323353293413174,0.7950169875424689,0.0,0.9534265981707686,0.7524042382717684,0.0008306510394456367,0.0,0,0.0,1
"('NEVIRAPINE', 'AREG')",0.4484629296202531,0.15004637545053753,0.4157929377984298,0.13876996288010748,0.0,0.0,0.0,0.6698412698412698,0.09230769230769233,0.7554585152838428,0.8323353293413174,0.0,0.0,0.8585552531189534,0.7524042382717684,5.571194622916257e-05,0.0,0,0.0,1
"('MIDAZOLAM', 'PTGES')",0.17526777012658226,0.028590119672034918,0.1465165464508893,0.016997095768160175,0.0,0.0,0.0,0.5079365079365079,0.030769230769230767,0.6564774381368268,0.7644710578842315,0.0,0.0,0.8580079680336387,0.7442760389862682,0.00057019266267031,0.0,0,0.0,1
"('FINGOLIMOD', 'PTGES')",0.0,0.0,0.11163624496074348,0.01465632591172874,0.15068117778581705,0.03637129062310216,0.0,0.5079365079365079,0.030769230769230767,0.0,0.7644710578842315,0.7304643261608154,0.0,0.8520335488196712,0.7442760389862682,0.0001267094805934022,0.0,0,0.0,1
"('FINGOLIMOD HYDROCHLORIDE', 'PTGES')",0.0,0.0,0.11573082570100947,0.014720940237858937,0.15068117778581705,0.03637129062310216,0.0,0.5079365079365079,0.030769230769230767,0.0,0.7644710578842315,0.7304643261608154,0.0,0.8518987327033833,0.7442760389862682,0.00042035367371462005,0.0,0,0.0,1
"('PROCAINE', 'PTGES')",0.0,0.0,0.1263334004165999,0.01913599531352775,0.0,0.0,0.0,0.5873015873015873,0.030769230769230767,0.0,0.7894211576846307,0.0,0.0,0.8080444237648658,0.7442760389862682,0.00022325003723599438,0.0,0,0.0,1
"('MELPHALAN', 'PTGES')",0.0,0.0,0.12332925210703413,0.02011052488937693,0.0,0.0,0.0,0.6190476190476191,0.030769230769230767,0.0,0.7994011976047904,0.0,0.0,0.8130474159370458,0.7442760389862682,7.853976535194217e-05,0.0,0,0.0,1
"('NIMODIPINE', 'PTGES')",0.15752461265822784,0.02569581118044148,0.12719855100144206,0.022437085822175656,0.0,0.0,0.0,0.6317460317460317,0.030769230769230767,0.7132459970887919,0.8033932135728543,0.0,0.0,0.8150166497295788,0.7442760389862682,0.00024034576080812003,0.0,0,0.0,1
"('ENTACAPONE', 'PTGES')",0.17304919088607595,0.028228219443931613,0.12993659016183307,0.02403113064250833,0.0,0.0,0.0,0.6317460317460317,0.030769230769230767,0.7132459970887919,0.8033932135728543,0.0,0.0,0.8584183676880663,0.7442760389862682,7.853976535194217e-05,0.0,0,0.0,1
"('HYDROCORTISONE', 'PTGES')",0.15623869772151894,0.025486049500344724,0.1606885337606153,0.0209640657753207,0.0028469099215755844,0.0006871846215763045,0.0,0.5777777777777777,0.030769230769230767,0.6885007278020379,0.7864271457085829,0.8244620611551529,0.0,0.923499141181763,0.7442760389862682,0.06114594264225851,0.0,0,0.0,1
"('BENZTROPINE', 'AREG')",0.4232004536708861,0.13843397788604098,0.3306412372376222,0.11717313641829398,0.0,0.0,0.0,0.653968253968254,0.09230769230769233,0.7481804949053857,0.8273453093812375,0.0,0.0,0.8567791220377393,0.7524042382717684,0.00032884127106382966,0.0,0,0.0,1
"('SUMATRIPTAN', 'AREG')",0.34134547037974683,0.08363997102552287,0.3315165369652299,0.11823568544376475,0.0,0.0,0.0,0.653968253968254,0.09230769230769233,0.7481804949053857,0.8273453093812375,0.0,0.0,0.8577345861813974,0.7524042382717684,0.00036504397980480165,0.0,0,0.0,1
"('BENZTROPINE', 'PTGES')",0.21213443848101265,0.03460390337796755,0.13309117282486782,0.02288365716351071,0.0,0.0,0.0,0.653968253968254,0.030769230769230767,0.7234352256186317,0.8103792415169659,0.0,0.0,0.8567791220377393,0.7442760389862682,0.00032884127106382966,0.0,0,0.0,1
"('SUMATRIPTAN', 'PTGES')",0.15752461265822784,0.02569581118044148,0.12994536311488544,0.02162772290640796,0.0,0.0,0.0,0.653968253968254,0.030769230769230767,0.7234352256186317,0.8103792415169659,0.0,0.0,0.8577345861813974,0.7442760389862682,0.00036504397980480165,0.0,0,0.0,1
"('TRIHEXYPHENIDYL', 'PTGES')",0.0,0.0,0.14577545495914118,0.01812000958028893,0.0,0.0,0.0,0.5396825396825397,0.030769230769230767,0.0,0.7744510978043913,0.0,0.0,0.8493453227548207,0.7442760389862682,9.875294439898491e-05,0.0,0,0.0,1
"('DULOXETINE', 'PTGES')",0.1837484688607595,0.029973512588698882,0.1396613896490947,0.019805351715446336,0.0,0.0,0.0,0.5619047619047619,0.030769230769230767,0.6812227074235808,0.7814371257485029,0.0,0.0,0.8476070525666988,0.7442760389862682,0.000192075482486824,0.0,0,0.0,1
"('TRIFLUOPERAZINE', 'PTGES')",0.0,0.0,0.15133164454414358,0.02149915617911493,0.0,0.0,0.0,0.6158730158730159,0.030769230769230767,0.0,0.7984031936127745,0.0,0.0,0.8550103227056406,0.7442760389862682,0.00011363628021471787,0.0,0,0.0,1
"('ALBENDAZOLE', 'RPB1')",0.08051258025316456,0.01313341467675336,0.07690599532126262,0.013165526697093869,0.0,0.0,0.0,0.6634920634920635,0.061538461538461535,0.6986899563318777,0.7934131736526946,0.0,0.0,0.7996435467828551,0.7637326272074698,8.608199633964468e-05,0.0,0,0.0,1
"('TALAZOPARIB TOSYLATE', 'RPB1')",0.11139240506329114,0.018170609399635797,0.08778730895689794,0.015051306066732287,0.0,0.0,0.0,0.6634920634920635,0.061538461538461535,0.6986899563318777,0.7934131736526946,0.0,0.0,0.7988130546531352,0.7637326272074698,3.5498767182119825e-05,0.0,0,0.0,1
"('METHYLDOPA', 'RPB1')",0.08650994531645569,0.014111719956455031,0.08466756276237783,0.01025875714378149,0.012121606617346277,0.005146561057221217,0.0,0.6730158730158731,0.061538461538461535,0.7030567685589519,0.7964071856287425,0.79841449603624,0.0,0.997961074069044,0.7637326272074698,0.2655030532811455,0.0,0,0.0,1
"('VENLAFAXINE', 'RPB1')",0.0,0.0,0.06864571600705016,0.009883726297199216,0.0,0.0,0.0,0.6730158730158731,0.061538461538461535,0.0,0.7964071856287425,0.0,0.0,0.8630971447275686,0.7637326272074698,0.00016693471252781562,0.0,0,0.0,1
"('QUETIAPINE', 'RPB1')",0.08494415493670884,0.01385630428986698,0.0912134522031726,0.013796910710042621,0.0,0.0,0.0,0.6730158730158731,0.061538461538461535,0.7030567685589519,0.7964071856287425,0.0,0.0,0.8593774923033721,0.7637326272074698,0.0021919231696461037,0.0,0,0.0,1
"('CYCLOPHOSPHAMIDE', 'PCNA')",0.366905155443038,0.1066811082066954,0.3659544252523634,0.15442099478337026,0.022757994340048614,0.005868709376737036,0.0,0.7047619047619048,0.1076923076923077,0.7481804949053857,0.8273453093812375,0.4031710079275198,0.0,0.9704397977261728,0.7009870914150672,0.16652216254909627,0.0,0,0.0,1
"('ETOPOSIDE', 'RPB1')",0.08887408405063292,0.014497364215422925,0.0859274962345778,0.01231865798187395,0.07704963724842677,0.037063665111664264,0.0,0.6666666666666666,0.061538461538461535,0.7001455604075691,0.7944111776447106,0.4099660249150623,0.0,0.8829124285755197,0.7637326272074698,0.04973495946649194,0.0,0,0.0,1
"('CHLOROQUINE', 'RPB1')",0.0,0.0,0.07687980157026117,0.012261685853376956,0.0,0.0,0.0,0.6666666666666666,0.061538461538461535,0.0,0.7944111776447106,0.0,0.0,0.8059880221209299,0.7637326272074698,0.00024336265320320103,0.0,0,0.0,1
"('TENIPOSIDE', 'RPB1')",0.08771987544303796,0.014309086803130863,0.08475040692196764,0.012385793564641713,0.10273285035853802,0.04941822023264049,0.0,0.6571428571428571,0.061538461538461535,0.6957787481804949,0.7914171656686627,0.4065685164212911,0.0,0.8219847316621831,0.7637326272074698,0.00030370050110482117,0.0,0,0.0,1
"('CAPTOPRIL', 'RPB1')",0.08274483645569619,0.013497545925316226,0.08795910398974524,0.013286988369551502,0.0,0.0,0.0,0.6952380952380952,0.061538461538461535,0.7132459970887919,0.8033932135728543,0.0,0.0,0.8186103089898128,0.7637326272074698,0.0003016892395081005,0.0,0,0.0,1
"('SIPONIMOD', 'RPB1')",0.08666470379746835,0.01413696454928131,0.0826233498477808,0.012972908908234252,0.15125563837397646,0.036509953416361984,0.0,0.6952380952380952,0.061538461538461535,0.7132459970887919,0.8033932135728543,0.7995469988674971,0.0,0.8618536892625402,0.7637326272074698,8.608199633964468e-05,0.0,0,0.0,1
"('NILOTINIB', 'RPB1')",0.1286227088607595,0.02098125990999123,0.1031948777439513,0.015038519517934338,0.10941837929659612,0.02641131249028445,0.0,0.6825396825396826,0.061538461538461535,0.7074235807860262,0.7994011976047904,0.7961494903737258,0.0,0.8974829130061465,0.7637326272074698,3.5498767182119825e-05,0.0,0,0.0,1
"('PIROXICAM', 'PCNA')",0.3686531078481013,0.0601356225576026,0.31553384906265025,0.1600748912076641,0.0,0.0,0.0,0.7142857142857143,0.1076923076923077,0.75254730713246,0.8303393213572854,0.0,0.0,0.8448140586705313,0.7009870914150672,7.602568835604132e-05,0.0,0,0.0,1
"('ATENOLOL', 'PCNA')",0.6496298065822784,0.23988415088125215,0.4329280071783369,0.19182774041433995,0.0,0.0,0.0,0.7142857142857143,0.1076923076923077,0.75254730713246,0.8303393213572854,0.0,0.0,0.9038106420241158,0.7009870914150672,0.00020313742126878767,0.0,0,0.0,1
"('RAVULIZUMAB', 'PCNA')",0.5216724202531645,0.2546521316343375,0.3742660799230893,0.19127078971461287,0.0,0.0,0.0,0.7142857142857143,0.1076923076923077,0.75254730713246,0.8303393213572854,0.0,0.0,0.8392829293267174,0.7009870914150672,0.0002685034231622095,0.0,0,0.0,1
"('LEVETIRACETAM', 'RPB1')",0.08812863493670885,0.014375764680259615,0.0891807584681942,0.013903785866359852,0.11719592568892087,0.02828864982150704,0.0,0.6857142857142857,0.061538461538461535,0.7088791848617176,0.8003992015968064,0.8120045300113249,0.0,0.895989348724481,0.7637326272074698,1.518502505524106e-05,0.0,0,0.0,1
"('MIFEPRISTONE', 'RPB1')",0.0,0.0,0.066885569363884,0.010709407720785095,0.0,0.0,0.0,0.6857142857142857,0.061538461538461535,0.0,0.8003992015968064,0.0,0.0,0.8745938919446654,0.7637326272074698,0.0002654865307671285,0.0,0,0.0,1
"('AMPICILLIN', 'RPB1')",0.10152547848101266,0.016561091508361273,0.10475043460983816,0.015083505595698496,0.06291570724499937,0.015186538269687432,0.0,0.692063492063492,0.061538461538461535,0.7117903930131004,0.8023952095808383,0.8142695356738392,0.0,0.9006356623781617,0.7637326272074698,0.00010659686462619552,0.0,0,0.0,1
"('TALAZOPARIB', 'RPB1')",0.11960314734177215,0.019509966339981814,0.0926107882711104,0.015848043884089117,0.010002173281859072,0.002414315819950844,0.000161,0.692063492063492,0.061538461538461535,0.7117903930131004,0.8023952095808383,0.8674971687429218,0.7880512091038406,0.8714794411014672,0.7637326272074698,5.8226023225063394e-05,0.0,0,0.0,1
"('EVOLOCUMAB', 'RPB1')",0.09266367189873416,0.015115531320570978,0.08426438327191156,0.01391669701310322,0.1875145963798332,0.04526210891913112,0.0,0.6761904761904762,0.061538461538461535,0.7045123726346434,0.7974051896207585,0.8108720271800679,0.0,0.8893293677449401,0.7637326272074698,8.356791934374384e-05,0.0,0,0.0,1
"('STREPTOZOCIN', 'RPB1')",0.11944173974683545,0.019483637126961745,0.11755701611921167,0.014493765491948888,0.0,0.0,0.0,0.6761904761904762,0.061538461538461535,0.7045123726346434,0.7974051896207585,0.0,0.0,0.8364144783869639,0.7637326272074698,0.010583037283168529,0.0,0,0.0,1
"('ABACAVIR', 'RPB1')",0.12137635949367087,0.019799217167958214,0.11343539355872458,0.013922130810850829,0.0,0.0,0.0,0.6698412698412698,0.061538461538461535,0.7016011644832606,0.7954091816367266,0.0,0.0,0.8123114044976585,0.7637326272074698,0.000405269211739215,0.0,0,0.0,1
"('CITALOPRAM', 'RPB1')",0.0,0.0,0.07466275378945683,0.010777653593550054,0.09766573551781642,0.023574469636060188,0.0,0.6698412698412698,0.061538461538461535,0.0,0.7954091816367266,0.7927519818799547,0.0,0.9534265981707686,0.7637326272074698,0.0008306510394456367,0.0,0,0.0,1
"('NEVIRAPINE', 'RPB1')",0.10497414886075948,0.017123647298254385,0.09561877186348344,0.014948871420290537,0.0,0.0,0.0,0.6698412698412698,0.061538461538461535,0.7016011644832606,0.7954091816367266,0.0,0.0,0.8585552531189534,0.7637326272074698,5.571194622916257e-05,0.0,0,0.0,1
"('TEMOZOLOMIDE', 'PCNA')",0.5344073650632911,0.08717387406561786,0.5271344576830637,0.15321112935175782,0.0,0.0,0.0,0.7079365079365079,0.1076923076923077,0.7496360989810772,0.8283433133732535,0.0,0.0,0.8112098834830811,0.7009870914150672,5.068379223736088e-06,0.0,0,0.0,1
"('OPICAPONE', 'PCNA')",0.3719752718987342,0.11718900693070868,0.3194898684185227,0.16468551579062246,0.0,0.0,0.0,0.7015873015873015,0.1076923076923077,0.7467248908296943,0.8263473053892215,0.0,0.0,0.8611644265034929,0.7009870914150672,3.037005011048212e-05,0.0,0,0.0,1
"('OPICAPONE', 'RPB1')",0.13227066734177215,0.0215763240764118,0.1084103178336805,0.016381492180840916,0.0,0.0,0.0,0.7015873015873015,0.061538461538461535,0.7161572052401747,0.8053892215568862,0.0,0.0,0.8611644265034929,0.7637326272074698,3.037005011048212e-05,0.0,0,0.0,1
"('ABEMACICLIB', 'PCNA')",0.44338008911392396,0.07232527576980921,0.38604075705816376,0.1623021201711969,0.0,0.0,0.0,0.7174603174603175,0.1076923076923077,0.7540029112081513,0.8313373253493014,0.0,0.0,0.8636509457225616,0.7009870914150672,6.586881729260195e-05,0.0,0,0.0,1
"('ALBENDAZOLE', 'GALK1')",0.3875605559493671,0.06321985306682612,0.3376082335523153,0.058428850203247465,0.0,0.0,0.0,0.6634920634920635,0.07692307692307693,0.7365356622998545,0.8193612774451098,0.0,0.0,0.7996435467828551,0.777628030949731,8.608199633964468e-05,0.003966488800393332,0,0.0,1
"('TALAZOPARIB TOSYLATE', 'GALK1')",0.4236631362025317,0.06910899679908082,0.3747837538855953,0.06202351309345677,0.0,0.0,0.0,0.6634920634920635,0.07692307692307693,0.7365356622998545,0.8193612774451098,0.0,0.0,0.7988130546531352,0.777628030949731,3.5498767182119825e-05,0.003966488800393332,0,0.0,1
"('IXAZOMIB', 'GALK1')",0.0,0.0,0.2869744833199808,0.053017956404197,0.0,0.0,0.0,0.6380952380952379,0.07692307692307693,0.0,0.811377245508982,0.0,0.0,0.8003567714485545,0.777628030949731,9.121071341128239e-05,0.003966488800393332,0,0.0,1
"('DIGITOXIN', 'GALK1')",0.430379746835443,0.07020462722586558,0.3906577853549111,0.061232547227162974,0.001779514140000844,0.0004295375633835967,0.0,0.6380952380952379,0.07692307692307693,0.7248908296943232,0.811377245508982,0.4009060022650057,0.0,0.8213577401444253,0.777628030949731,0.0007290823288112429,0.003966488800393332,0,0.0,1
"('OXCARBAZEPINE', 'GALK1')",0.3557988364556962,0.058038801464139415,0.296738992340971,0.05388945443976043,0.0,0.0,0.0,0.6380952380952379,0.07692307692307693,0.7248908296943232,0.811377245508982,0.0,0.0,0.8124339803209315,0.777628030949731,0.0007320992212063237,0.003966488800393332,0,0.0,1
"('FENTANYL', 'GALK1')",0.4078762308860759,0.06653379708082928,0.3603289401057523,0.061822757723669165,0.03211531567743959,0.007751966749404914,0.0,0.6380952380952379,0.07692307692307693,0.7248908296943232,0.811377245508982,0.8120045300113249,0.0,0.8540609125228399,0.777628030949731,0.00014179394256880724,0.003966488800393332,0,0.0,1
"('METHYLDOPA', 'GALK1')",0.3606727939240506,0.06592482314772591,0.30702400564012183,0.051504316501447316,0.1295760447757063,0.03550970888229234,0.0,0.6730158730158731,0.07692307692307693,0.7409024745269287,0.8223552894211577,0.8244620611551529,0.0,0.997961074069044,0.777628030949731,0.2655030532811455,0.003966488800393332,0,0.0,1
"('VENLAFAXINE', 'GALK1')",0.378059071392405,0.0616699469982469,0.3682314418843135,0.057192829845467225,0.06989804012630423,0.016871927660618274,0.0,0.6730158730158731,0.07692307692307693,0.7409024745269287,0.8223552894211577,0.8244620611551529,0.0,0.8630971447275686,0.777628030949731,0.00016693471252781562,0.003966488800393332,0,0.0,1
"('QUETIAPINE', 'GALK1')",0.5127383432911392,0.08363916871052422,0.3995363717352988,0.06850316854994473,0.011334817542850085,0.0027359883236168967,0.0,0.6730158730158731,0.07692307692307693,0.7409024745269287,0.8223552894211577,0.8244620611551529,0.0,0.8593774923033721,0.777628030949731,0.0021919231696461037,0.003966488800393332,0,0.0,1
"('ETOPOSIDE', 'GALK1')",0.4455696202531645,0.07268243759854318,0.4334245911873097,0.06190586193606246,0.016778275582320253,0.004049925454037089,0.0,0.6666666666666666,0.07692307692307693,0.7379912663755459,0.8203592814371258,0.4110985277463194,0.0,0.8829124285755197,0.777628030949731,0.04973495946649194,0.003966488800393332,0,0.0,1
"('CHLOROQUINE', 'GALK1')",0.41544952911392397,0.06776917254369852,0.38659498618811095,0.0645141817629036,0.0,0.0,0.0,0.6666666666666666,0.07692307692307693,0.7379912663755459,0.8203592814371258,0.0,0.0,0.8059880221209299,0.777628030949731,0.00024336265320320103,0.003966488800393332,0,0.0,1
"('TENIPOSIDE', 'GALK1')",0.4789599726582278,0.07812915589970441,0.4032087052715912,0.060040514403557815,0.02237103445674484,0.0053999006891376,0.0,0.6571428571428571,0.07692307692307693,0.7336244541484717,0.8173652694610778,0.40770101925254815,0.0,0.8219847316621831,0.777628030949731,0.00030370050110482117,0.003966488800393332,0,0.0,1
"('ETOPOSIDE PHOSPHATE', 'GALK1')",0.42194092860759497,0.0688280659627738,0.3609677936228169,0.059973334891705164,0.0020337305944228908,0.0004909001083333161,0.0,0.6476190476190476,0.07692307692307693,0.7292576419213974,0.8143712574850299,0.4043035107587769,0.0,0.8211072126022491,0.777628030949731,0.018734358732821928,0.003966488800393332,0,0.0,1
"('NILOTINIB', 'GALK1')",0.34177215189873417,0.055750733385246186,0.3285076837686268,0.06180405592787326,0.0,0.0,0.0,0.6825396825396826,0.07692307692307693,0.7452692867540028,0.8253493013972056,0.0,0.0,0.8974829130061465,0.777628030949731,3.5498767182119825e-05,0.003966488800393332,0,0.0,1
"('CLAVULANIC ACID', 'GALK1')",0.4208449782278481,0.06864929177919775,0.32230802089408755,0.060090032240004976,0.1620729448526725,0.03912102537290768,0.0,0.6349206349206349,0.07692307692307693,0.7234352256186317,0.8103792415169659,0.7904869762174406,0.0,0.9593727709703106,0.777628030949731,0.00010659686462619552,0.003966488800393332,0,0.0,1
"('OLANZAPINE', 'GALK1')",0.5826252820253165,0.09503930200644764,0.40472146489344657,0.06073465373373945,0.003778272861267856,0.0009119961916271117,0.0,0.6349206349206349,0.07692307692307693,0.7234352256186317,0.8103792415169659,0.8108720271800679,0.0,0.8525732374132717,0.777628030949731,0.01347576444357598,0.003966488800393332,0,0.0,1
"('LEVETIRACETAM', 'GALK1')",0.4050632911392405,0.0660749432714029,0.3443303183464189,0.06596171178050463,0.0,0.0,0.0,0.6857142857142857,0.07692307692307693,0.7467248908296943,0.8263473053892215,0.0,0.0,0.895989348724481,0.777628030949731,1.518502505524106e-05,0.003966488800393332,0,0.0,1
